,sample.id,stream,block,species,mesh.type,year,date.deploy,date.collected,intitial.dry.mass.g,days.incubated,final.dry.mass.g,Tin.ID,tin.mass.g,tin.drymass.g,tin.ash.mass.g,month.collected,year.collected,leaf.dm.g,fung.biom.mg,fungal.biom.mg.g.afdm,init.dry_hl,init.afdm.g,tin.afdm.g,prop.afdm,final.drymass.gb,final.afdm.g,final.afdm.fbsub.g,final.afdm.gfb,mass.loss.g,pct.mass.remain,ln.pct.mass.remain,interval,mean.temp
176,WF009,TOWR,4,ACER,Fine,pre1,11/27/2017,4/2/2018,1.55,126,0.57,,3.529,4.1017,3.5897,4,2018,NA,NA,NA,1.55,1.484119111,0.512,0.894010826,0.57,0.509586171,NA,0.509586171,0.97453294,34.33593484,3.536192469,NA,NA
177,WF010,TOWR,4,ACER,Fine,pre1,11/27/2017,3/12/2018,1.55,105,0.86,,3.6617,4.519,3.7962,3,2018,NA,NA,NA,1.55,1.484119111,0.7228,0.843112096,0.86,0.725076403,NA,0.725076403,0.759042708,48.85567455,3.888870535,NA,NA
178,WF011,TOWR,4,ACER,Fine,pre1,11/27/2017,3/12/2018,1.49,105,0.83,,3.4963,4.3248,3.5948,3,2018,NA,NA,NA,1.49,1.426669339,0.73,0.881110441,0.83,0.731321666,NA,0.731321666,0.695347673,51.26076841,3.936925711,NA,NA
179,WF012,TOWR,4,ACER,Fine,pre1,11/27/2017,3/12/2018,1.49,105,0.83,,3.6273,4.4536,3.7189,3,2018,NA,NA,NA,1.49,1.426669339,0.7347,0.889144379,0.83,0.737989834,NA,0.737989834,0.688679504,51.72816253,3.946002363,NA,NA
180,WF013,TOWR,4,ACER,Fine,pre1,11/27/2017,3/12/2018,1.59,105,0.83,,3.6394,4.4652,3.7342,3,2018,NA,NA,NA,1.59,1.522418959,0.731,0.885202228,0.83,0.734717849,NA,0.734717849,0.787701109,48.25989884,3.876600964,NA,NA
181,WF014,TOWR,4,ACER,Fine,pre1,11/27/2017,3/12/2018,1.45,105,0.76,,3.6154,4.3705,3.7049,3,2018,NA,NA,NA,1.45,1.388369491,0.6656,0.881472653,0.76,0.669919216,NA,0.669919216,0.718450275,48.25222828,3.876442009,NA,NA
182,WF015,TOWR,4,ACER,Fine,pre1,11/27/2017,3/12/2018,1.45,105,0.76,,3.6546,4.4168,3.7336,3,2018,NA,NA,NA,1.45,1.388369491,0.6832,0.896352663,0.76,0.681228024,NA,0.681228024,0.707141466,49.06676708,3.893181964,NA,NA
183,WF016,TOWR,4,ACER,Fine,pre1,11/27/2017,12/4/2017,1.43,7,1.05,,3.616,4.6669,3.6988,12,2017,NA,NA,NA,1.43,1.369219567,0.9681,0.921210391,1.05,0.967270911,NA,0.967270911,0.401948656,70.6439591,4.257652601,NA,NA
184,WF017,TOWR,4,ACER,Fine,pre1,11/27/2017,12/4/2017,1.44,7,1.14,,3.6654,4.8029,3.8204,12,2017,NA,NA,NA,1.44,1.378794529,0.9825,0.863736264,1.14,0.984659341,NA,0.984659341,0.394135188,71.41450885,4.268501054,NA,NA
185,WF018,TOWR,4,ACER,Fine,pre1,11/27/2017,12/4/2017,1.45,7,1.04,,3.6506,4.6899,3.7626,12,2017,NA,NA,NA,1.45,1.388369491,0.9273,0.892235158,1.04,0.927924565,NA,0.927924565,0.460444926,66.83556293,4.202235318,NA,NA
186,WF019,TOWR,4,ACER,Fine,pre1,11/27/2017,4/2/2018,1.47,126,0.66,,3.5318,4.1899,3.6114,4,2018,NA,NA,NA,1.47,1.407519415,0.5785,0.879045738,0.66,0.580170187,NA,0.580170187,0.827349228,41.21933814,3.718907519,NA,NA
187,WF020,TOWR,4,ACER,Fine,pre1,11/27/2017,4/2/2018,1.58,126,0.68,,3.5325,4.216,3.6058,4,2018,NA,NA,NA,1.58,1.512843997,0.6102,0.892757864,0.68,0.607075347,NA,0.607075347,0.905768649,40.12808649,3.6920765,NA,NA
188,WF021,TOWR,4,ACER,Fine,pre1,11/27/2017,4/2/2018,1.54,126,0.65,,3.537,4.1919,3.5968,4,2018,NA,NA,NA,1.54,1.474544149,0.5951,0.908688349,0.65,0.590647427,NA,0.590647427,0.883896722,40.05627282,3.690285286,NA,NA
189,WF022,TOWR,4,ACER,Fine,pre1,11/27/2017,12/18/2017,1.45,21,1,,3.6651,4.6648,3.7342,12,2017,NA,NA,NA,1.45,1.388369491,0.9306,0.930879264,1,0.930879264,NA,0.930879264,0.457490227,67.04838086,4.205414461,NA,NA
190,WF023,TOWR,4,ACER,Fine,pre1,11/27/2017,12/18/2017,1.6,21,1.11,,3.6298,4.7447,3.7409,12,2017,NA,NA,NA,1.6,1.531993921,1.0038,0.900349807,1.11,0.999388286,NA,0.999388286,0.532605635,65.23448119,4.177988182,NA,NA
191,WF024,TOWR,4,ACER,Fine,pre1,11/27/2017,12/18/2017,1.46,21,0.93,,3.6205,4.5527,3.6976,12,2017,NA,NA,NA,1.46,1.397944453,0.8551,0.917292427,0.93,0.853081957,NA,0.853081957,0.544862496,61.02402388,4.111267621,NA,NA
192,WF025,TOWR,4,ACER,Fine,pre1,11/27/2017,2/5/2018,1.49,70,0.94,,3.5288,4.4654,3.6414,2,2018,NA,NA,NA,1.49,1.426669339,0.824,0.87977792,0.94,0.826991245,NA,0.826991245,0.599678094,57.96656748,4.059866422,NA,NA
193,WF026,TOWR,4,ACER,Fine,pre1,11/27/2017,2/5/2018,1.53,70,1.04,,3.5365,4.5729,3.634,2,2018,NA,NA,NA,1.53,1.464969187,0.9389,0.905924354,1.04,0.942161328,NA,0.942161328,0.522807859,64.31270611,4.163757218,NA,NA
194,WF027,TOWR,4,ACER,Fine,pre1,11/27/2017,2/5/2018,1.52,70,1.01,,3.5358,4.5479,3.6478,2,2018,NA,NA,NA,1.52,1.455394225,0.9001,0.889338998,1.01,0.898232388,NA,0.898232388,0.557161837,61.71746273,4.122566917,NA,NA
195,WF028,TOWR,4,ACER,Fine,pre1,11/27/2017,1/15/2018,1.57,49,1.05,,3.6308,4.6799,3.729,1,2018,NA,NA,NA,1.57,1.503269035,0.9509,0.906395958,1.05,0.951715756,NA,0.951715756,0.551553278,63.3097426,4.148039229,NA,NA
196,WF029,TOWR,4,ACER,Fine,pre1,11/27/2017,1/15/2018,1.4,49,1.01,,3.615,4.6281,3.7345,1,2018,NA,NA,NA,1.4,1.340494681,0.8936,0.882045208,1.01,0.89086566,NA,0.89086566,0.449629021,66.457978,4.196569838,NA,NA
197,WF030,TOWR,4,ACER,Fine,pre1,11/27/2017,1/15/2018,1.55,49,1.04,,3.6191,4.657,3.7382,1,2018,NA,NA,NA,1.55,1.484119111,0.9188,0.885249061,1.04,0.920659023,NA,0.920659023,0.563460088,62.03403867,4.127683245,NA,NA
198,WF031,TOWR,4,ACER,Fine,pre1,11/27/2017,1/15/2018,1.5,49,0.97,,3.6427,4.6086,3.7609,1,2018,NA,NA,NA,1.5,1.436244301,0.8477,0.877627084,0.97,0.851298271,NA,0.851298271,0.58494603,59.27252562,4.082145887,NA,NA
199,WF032,TOWR,4,ACER,Fine,pre1,11/27/2017,1/15/2018,1.55,49,1,,3.6442,4.6414,3.7406,1,2018,NA,NA,NA,1.55,1.484119111,0.9008,0.903329322,1,0.903329322,NA,0.903329322,0.580789789,60.86636279,4.108680687,NA,NA
200,WF033,TOWR,4,ACER,Fine,pre1,11/27/2017,1/15/2018,1.59,49,1.15,,3.6455,4.7934,3.7931,1,2018,NA,NA,NA,1.59,1.522418959,1.0003,0.871417371,1.15,1.002129976,NA,1.002129976,0.520288982,65.82484872,4.186997407,NA,NA
201,WF034,TOWR,4,ACER,Fine,pre1,11/27/2017,12/11/2017,1.5,14,1.11,,3.6356,4.7465,3.7492,12,2017,NA,NA,NA,1.5,1.436244301,0.9973,0.897740571,1.11,0.996492033,NA,0.996492033,0.439752267,69.38179201,4.23962447,NA,NA
